@RELATION BnB
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE a106 REAL
@ATTRIBUTE a107 REAL
@ATTRIBUTE a108 REAL
@ATTRIBUTE a109 REAL
@ATTRIBUTE a110 REAL
@ATTRIBUTE a111 REAL
@ATTRIBUTE a112 REAL
@ATTRIBUTE a113 REAL
@ATTRIBUTE a114 REAL
@ATTRIBUTE a115 REAL
@ATTRIBUTE a116 REAL
@ATTRIBUTE a117 REAL
@ATTRIBUTE a118 REAL
@ATTRIBUTE a119 REAL
@ATTRIBUTE a120 REAL
@ATTRIBUTE a121 REAL
@ATTRIBUTE a122 REAL
@ATTRIBUTE a123 REAL
@ATTRIBUTE a124 REAL
@ATTRIBUTE a125 REAL
@ATTRIBUTE a126 REAL
@ATTRIBUTE a127 REAL
@ATTRIBUTE a128 REAL
@ATTRIBUTE a129 REAL
@ATTRIBUTE a130 REAL
@ATTRIBUTE a131 REAL
@ATTRIBUTE a132 REAL
@ATTRIBUTE a133 REAL
@ATTRIBUTE a134 REAL
@ATTRIBUTE a135 REAL
@ATTRIBUTE a136 REAL
@ATTRIBUTE a137 REAL
@ATTRIBUTE a138 REAL
@ATTRIBUTE a139 REAL
@ATTRIBUTE a140 REAL
@ATTRIBUTE a141 REAL
@ATTRIBUTE a142 REAL
@ATTRIBUTE a143 REAL
@ATTRIBUTE a144 REAL
@ATTRIBUTE a145 REAL
@ATTRIBUTE a146 REAL
@ATTRIBUTE a147 REAL
@ATTRIBUTE a148 REAL
@ATTRIBUTE a149 REAL
@ATTRIBUTE a150 REAL
@ATTRIBUTE class     {0, 1}
@DATA
0.000319, 0.000638, 0.001595, 0.002233, 0.003828, 0.009570, 0.010527, 0.016589, 0.018343, 0.022331, 0.028871, 0.026957, 0.038282, 0.035091, 0.034772, 0.037484, 0.037803, 0.035570, 0.039877, 0.040993, 0.047533, 0.047852, 0.065557, 0.089164, 0.137335, 0.183432, 0.222352, 0.314068, 0.200659, 0.123777, 0.068747, 0.064760, 0.066993, 0.058060, 0.082465, 0.097937, 0.077042, 0.079275, 0.052637, 0.042429, 0.025521, 0.014675, 0.007018, 0.001755, 0.000638, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000798, 0.001117, 0.002074, 0.003988, 0.005104, 0.013399, 0.018503, 0.019619, 0.022650, 0.024723, 0.025362, 0.031742, 0.033496, 0.033177, 0.038920, 0.036208, 0.045140, 0.032539, 0.030147, 0.029668, 0.029668, 0.041312, 0.060612, 0.141004, 0.170034, 0.196033, 0.152169, 0.074649, 0.054711, 0.052797, 0.080710, 0.181199, 0.123139, 0.094109, 0.074968, 0.087250, 0.137016, 0.128403, 0.109900, 0.078477, 0.052318, 0.031423, 0.009251, 0.002871, 0.000957, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000160, 0.001595, 0.001914, 0.003350, 0.008294, 0.010687, 0.014994, 0.017546, 0.020098, 0.022650, 0.022331, 0.026957, 0.023447, 0.030147, 0.029987, 0.032220, 0.041153, 0.038122, 0.038122, 0.035251, 0.036048, 0.058060, 0.101127, 0.111973, 0.157911, 0.143077, 0.118035, 0.051680, 0.032380, 0.026478, 0.024564, 0.037803, 0.028233, 0.032220, 0.022171, 0.011484, 0.011325, 0.017386, 0.040355, 0.114047, 0.230965, 0.348202, 0.272756, 0.112292, 0.043067, 0.009411, 0.001276, 0.000000, 0.000000, 0
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000322, 0.000214, 0.000536, 0.001179, 0.000429, 0.001179, 0.002144, 0.001501, 0.002251, 0.002358, 0.003001, 0.004180, 0.003001, 0.003001, 0.003323, 0.004395, 0.003216, 0.004609, 0.004288, 0.004073, 0.005788, 0.017043, 0.023582, 0.041054, 0.048771, 0.044805, 0.031728, 0.023260, 0.027548, 0.030978, 0.055739, 0.072889, 0.100651, 0.146421, 0.155210, 0.130128, 0.140633, 0.043841, 0.060026, 0.330572, 0.167644, 0.004824, 0.003430, 0.000429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000214, 0.000107, 0.000429, 0.000858, 0.000322, 0.001501, 0.001393, 0.002680, 0.003108, 0.003216, 0.003323, 0.003323, 0.004931, 0.002787, 0.003430, 0.005252, 0.003001, 0.004931, 0.004180, 0.004288, 0.004502, 0.004609, 0.008254, 0.006539, 0.008897, 0.007932, 0.008361, 0.009325, 0.013077, 0.025511, 0.049629, 0.078891, 0.076426, 0.042554, 0.071067, 0.097328, 0.193477, 0.284803, 0.331537, 0.324355, 0.046520, 0.004931, 0.002573, 0.001393, 0.000429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000322, 0.000107, 0.000858, 0.001608, 0.000429, 0.002037, 0.002358, 0.002251, 0.003108, 0.003430, 0.002573, 0.002894, 0.005252, 0.003216, 0.004073, 0.004502, 0.003108, 0.004824, 0.004073, 0.004716, 0.005252, 0.005359, 0.006217, 0.004502, 0.007289, 0.006646, 0.006539, 0.008682, 0.007610, 0.009111, 0.016936, 0.034729, 0.088324, 0.071067, 0.042233, 0.063027, 0.133451, 0.316638, 0.125840, 0.112549, 0.415788, 0.192941, 0.014899, 0.003966, 0.000858, 0
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000113, 0.000113, 0.000000, 0.000113, 0.000113, 0.000226, 0.000113, 0.001016, 0.000790, 0.001016, 0.001919, 0.001693, 0.002709, 0.002596, 0.002709, 0.002822, 0.002484, 0.004403, 0.003387, 0.003838, 0.003500, 0.006435, 0.018513, 0.024045, 0.027883, 0.035221, 0.045268, 0.075634, 0.100018, 0.160638, 0.149688, 0.121579, 0.113226, 0.086133, 0.109162, 0.095390, 0.080263, 0.079021, 0.047413, 0.061636, 0.256592, 0.115258, 0.003500, 0.001129, 0.000226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000226, 0.000000, 0.000000, 0.000113, 0.000339, 0.000226, 0.000564, 0.000564, 0.001806, 0.001806, 0.002145, 0.002371, 0.002371, 0.003500, 0.002596, 0.003612, 0.002145, 0.002822, 0.004741, 0.003274, 0.004741, 0.004064, 0.006547, 0.006660, 0.006096, 0.007676, 0.007789, 0.008467, 0.010611, 0.011740, 0.031834, 0.061975, 0.107243, 0.214711, 0.201504, 0.152736, 0.112887, 0.140544, 0.193489, 0.258963, 0.231983, 0.024722, 0.005193, 0.001919, 0.000113, 0.000113, 0.000000, 0.000000, 0.000000, 0.000113, 0.000113, 0.000000, 0.000113, 0.000113, 0.000226, 0.000790, 0.001242, 0.000903, 0.002258, 0.002145, 0.002032, 0.002935, 0.002145, 0.003161, 0.003048, 0.003161, 0.003161, 0.004515, 0.004741, 0.004290, 0.003951, 0.005193, 0.005419, 0.004177, 0.005870, 0.005193, 0.006886, 0.006096, 0.007563, 0.009144, 0.008467, 0.017723, 0.025174, 0.057121, 0.040639, 0.037140, 0.052154, 0.109275, 0.254335, 0.172492, 0.366770, 0.425359, 0.160187, 0.021110, 0.000677, 0.000226, 0
0.000000, 0.000000, 0.000000, 0.000133, 0.000797, 0.002259, 0.002259, 0.002524, 0.003189, 0.002391, 0.002126, 0.002657, 0.005979, 0.002790, 0.004384, 0.004251, 0.005713, 0.007307, 0.007440, 0.004384, 0.005049, 0.007307, 0.007573, 0.007174, 0.008237, 0.009831, 0.013684, 0.057394, 0.117446, 0.177498, 0.194105, 0.151458, 0.129138, 0.115985, 0.110537, 0.110006, 0.114656, 0.110405, 0.109076, 0.143752, 0.043710, 0.037997, 0.052479, 0.033214, 0.083435, 0.078386, 0.021124, 0.027236, 0.034144, 0.004119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000531, 0.000797, 0.002259, 0.002126, 0.004119, 0.003056, 0.004119, 0.006510, 0.005314, 0.005447, 0.004650, 0.006776, 0.008104, 0.006909, 0.006909, 0.006377, 0.005181, 0.008769, 0.008769, 0.008104, 0.007440, 0.009300, 0.012754, 0.015279, 0.014216, 0.014349, 0.013817, 0.019796, 0.047430, 0.174442, 0.316467, 0.306635, 0.231571, 0.151590, 0.126480, 0.132990, 0.142689, 0.067226, 0.092203, 0.075330, 0.018201, 0.017936, 0.026837, 0.032949, 0.003986, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000399, 0.001063, 0.003056, 0.002790, 0.003986, 0.004251, 0.005447, 0.006111, 0.004384, 0.005447, 0.007573, 0.006111, 0.004916, 0.005181, 0.006244, 0.005713, 0.005713, 0.006111, 0.005181, 0.007573, 0.004517, 0.006111, 0.008636, 0.009167, 0.018069, 0.015544, 0.009034, 0.013684, 0.015677, 0.037466, 0.102167, 0.231172, 0.338521, 0.171253, 0.206328, 0.187595, 0.149066, 0.146675, 0.136046, 0.133123, 0.019929, 0.022453, 0.041983, 0.051017, 0.004251, 0
0.000000, 0.000000, 0.000000, 0.000381, 0.001015, 0.002158, 0.001396, 0.002031, 0.001650, 0.001904, 0.001523, 0.002158, 0.002538, 0.003808, 0.004315, 0.004442, 0.002792, 0.004823, 0.003554, 0.004315, 0.005077, 0.004696, 0.007996, 0.007615, 0.010407, 0.007869, 0.011423, 0.024749, 0.042137, 0.111308, 0.188094, 0.222870, 0.137707, 0.073613, 0.070440, 0.075009, 0.106993, 0.122223, 0.125650, 0.187459, 0.147607, 0.046706, 0.064602, 0.021449, 0.026018, 0.112450, 0.051656, 0.010788, 0.007361, 0.002665, 0.000000, 0.000000, 0.000000, 0.000254, 0.000635, 0.002158, 0.001904, 0.002285, 0.002285, 0.002919, 0.002285, 0.003427, 0.003808, 0.004442, 0.004569, 0.005331, 0.004061, 0.005331, 0.003300, 0.003808, 0.004188, 0.006092, 0.006854, 0.007234, 0.003173, 0.007361, 0.006473, 0.008884, 0.010280, 0.014342, 0.017769, 0.018657, 0.026780, 0.026526, 0.046072, 0.175148, 0.332909, 0.283283, 0.145449, 0.149130, 0.153826, 0.242415, 0.106612, 0.031349, 0.110420, 0.058637, 0.005711, 0.010788, 0.007996, 0.002285, 0.000000, 0.000000, 0.000000, 0.000000, 0.000254, 0.001269, 0.002285, 0.002158, 0.003046, 0.003681, 0.003046, 0.003934, 0.005458, 0.004188, 0.004823, 0.004696, 0.004442, 0.004696, 0.004188, 0.004823, 0.005077, 0.006727, 0.005711, 0.005331, 0.007488, 0.005838, 0.007996, 0.008630, 0.007869, 0.012692, 0.010534, 0.011930, 0.017007, 0.017007, 0.025511, 0.056987, 0.121335, 0.353723, 0.213224, 0.131996, 0.146718, 0.167787, 0.162710, 0.152176, 0.193298, 0.127427, 0.008630, 0.011677, 0.015992, 0.003427, 0
0.000000, 0.000000, 0.000000, 0.000000, 0.000868, 0.001157, 0.003181, 0.002747, 0.003326, 0.006218, 0.007519, 0.004917, 0.007375, 0.007809, 0.009110, 0.011858, 0.009978, 0.014171, 0.010701, 0.011135, 0.012147, 0.012725, 0.015039, 0.015039, 0.019232, 0.029644, 0.069988, 0.177863, 0.235126, 0.225872, 0.116262, 0.045117, 0.042803, 0.038320, 0.040923, 0.055383, 0.076496, 0.232524, 0.103247, 0.040489, 0.036006, 0.034994, 0.048298, 0.036006, 0.071001, 0.132747, 0.067096, 0.088787, 0.121178, 0.016774, 0.000000, 0.000000, 0.000000, 0.000000, 0.001301, 0.002603, 0.003904, 0.004772, 0.004049, 0.005350, 0.005929, 0.006363, 0.009978, 0.007375, 0.010556, 0.011135, 0.014027, 0.014750, 0.013593, 0.016774, 0.014750, 0.014605, 0.019088, 0.017497, 0.017353, 0.016919, 0.017208, 0.021691, 0.019377, 0.022414, 0.025306, 0.030222, 0.054660, 0.145472, 0.304681, 0.315237, 0.121034, 0.091101, 0.081846, 0.127396, 0.220088, 0.037452, 0.035717, 0.086329, 0.117708, 0.051913, 0.038176, 0.059577, 0.099343, 0.012581, 0.000000, 0.000000, 0.000000, 0.000289, 0.001012, 0.002314, 0.003615, 0.005929, 0.004627, 0.005640, 0.006941, 0.006652, 0.013014, 0.014171, 0.010267, 0.014460, 0.013882, 0.016774, 0.015617, 0.014894, 0.015039, 0.016774, 0.021835, 0.021112, 0.017642, 0.019088, 0.019666, 0.023426, 0.019232, 0.017063, 0.018799, 0.022992, 0.034127, 0.040923, 0.096885, 0.208519, 0.317262, 0.213580, 0.101368, 0.098331, 0.083292, 0.062903, 0.102958, 0.232957, 0.144749, 0.026173, 0.030656, 0.061023, 0.112791, 0.017931, 0
0.000208, 0.000000, 0.000000, 0.001353, 0.001041, 0.000416, 0.000312, 0.000937, 0.001145, 0.001562, 0.001353, 0.001666, 0.001562, 0.001770, 0.001353, 0.001874, 0.002915, 0.004060, 0.003227, 0.004268, 0.003956, 0.004164, 0.006975, 0.008641, 0.007600, 0.008016, 0.006351, 0.012389, 0.010723, 0.016657, 0.033731, 0.056218, 0.099111, 0.066941, 0.074021, 0.066421, 0.058509, 0.070481, 0.049347, 0.053824, 0.383742, 0.217690, 0.037375, 0.041851, 0.058092, 0.102234, 0.037687, 0.025194, 0.027172, 0.029567, 0.000000, 0.000000, 0.000000, 0.000937, 0.001145, 0.000416, 0.001145, 0.001249, 0.001145, 0.001249, 0.001249, 0.001562, 0.003644, 0.001874, 0.002811, 0.004581, 0.003019, 0.005726, 0.004685, 0.003852, 0.006663, 0.006559, 0.006975, 0.005205, 0.006455, 0.007704, 0.007704, 0.010827, 0.010515, 0.010307, 0.010827, 0.012805, 0.014992, 0.014159, 0.015720, 0.027901, 0.070377, 0.225810, 0.103483, 0.093281, 0.069232, 0.084952, 0.585607, 0.077456, 0.081516, 0.042684, 0.033835, 0.015512, 0.005726, 0.000625, 0.000000, 0.000000, 0.000000, 0.000208, 0.002186, 0.000625, 0.001041, 0.001145, 0.001666, 0.000937, 0.002603, 0.002499, 0.003436, 0.002394, 0.003123, 0.003644, 0.003540, 0.004997, 0.004373, 0.004268, 0.006767, 0.006455, 0.009266, 0.007183, 0.008120, 0.007808, 0.010203, 0.012493, 0.012909, 0.012077, 0.010723, 0.012909, 0.018948, 0.017282, 0.019989, 0.023841, 0.027172, 0.047161, 0.129302, 0.129718, 0.109001, 0.120245, 0.108168, 0.079643, 0.395610, 0.221125, 0.041019, 0.040810, 0.014992, 0.002082, 0
0.000000, 0.000000, 0.000000, 0.000000, 0.000246, 0.000737, 0.000614, 0.000982, 0.001228, 0.001228, 0.001350, 0.001964, 0.001964, 0.002210, 0.002210, 0.003805, 0.002946, 0.004542, 0.004419, 0.003437, 0.004296, 0.004910, 0.007611, 0.007856, 0.012521, 0.011661, 0.011661, 0.016326, 0.018413, 0.040386, 0.072056, 0.098939, 0.187320, 0.150126, 0.127049, 0.108882, 0.106549, 0.089241, 0.065795, 0.131345, 0.307372, 0.052415, 0.067391, 0.033143, 0.061745, 0.075861, 0.016940, 0.022955, 0.032284, 0.034248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000859, 0.000982, 0.000859, 0.000737, 0.000982, 0.001105, 0.000859, 0.001350, 0.004051, 0.003192, 0.003437, 0.002455, 0.003683, 0.005647, 0.004542, 0.004910, 0.004174, 0.006015, 0.005892, 0.006874, 0.008470, 0.006138, 0.009697, 0.011293, 0.010066, 0.013626, 0.014239, 0.015221, 0.020500, 0.023323, 0.039772, 0.118211, 0.191003, 0.319893, 0.153441, 0.128522, 0.070705, 0.190635, 0.352668, 0.088505, 0.073652, 0.027865, 0.026146, 0.017063, 0.014730, 0.003192, 0.000000, 0.000000, 0.000000, 0.000368, 0.000859, 0.000737, 0.000859, 0.002087, 0.002455, 0.001841, 0.002210, 0.003560, 0.004296, 0.003437, 0.003805, 0.003314, 0.004542, 0.005156, 0.005278, 0.004665, 0.006138, 0.005278, 0.007611, 0.005524, 0.006874, 0.007120, 0.008470, 0.011170, 0.011048, 0.013257, 0.013626, 0.014853, 0.023691, 0.016203, 0.016572, 0.019027, 0.043700, 0.140797, 0.228197, 0.180078, 0.191985, 0.148162, 0.126435, 0.110723, 0.374027, 0.157492, 0.023323, 0.022341, 0.024182, 0.003805, 0
0.000279, 0.000000, 0.002652, 0.002093, 0.002791, 0.002791, 0.002373, 0.002373, 0.002233, 0.003629, 0.003768, 0.002652, 0.007257, 0.005443, 0.007537, 0.009351, 0.012421, 0.016329, 0.013677, 0.016608, 0.023028, 0.028751, 0.066294, 0.112490, 0.109140, 0.094765, 0.103139, 0.150312, 0.118073, 0.098115, 0.071039, 0.059455, 0.160780, 0.293088, 0.164408, 0.038381, 0.046475, 0.045638, 0.034194, 0.031821, 0.057641, 0.089322, 0.057501, 0.015771, 0.014236, 0.015910, 0.024703, 0.029867, 0.009630, 0.006420, 0.000000, 0.000000, 0.002373, 0.003070, 0.003489, 0.001814, 0.002512, 0.002791, 0.003489, 0.002373, 0.002233, 0.004745, 0.007118, 0.007955, 0.009630, 0.008653, 0.011444, 0.012421, 0.010607, 0.017585, 0.013398, 0.016050, 0.018702, 0.018004, 0.021354, 0.024424, 0.028890, 0.050941, 0.054989, 0.128819, 0.213536, 0.182971, 0.194136, 0.105093, 0.068666, 0.093230, 0.290994, 0.305091, 0.088345, 0.076482, 0.050104, 0.034194, 0.029030, 0.021214, 0.012003, 0.009630, 0.011026, 0.008653, 0.002093, 0.000279, 0.000000, 0.000000, 0.000419, 0.005024, 0.003350, 0.004047, 0.006420, 0.003070, 0.003489, 0.003908, 0.003350, 0.003350, 0.007955, 0.006699, 0.006699, 0.008932, 0.009770, 0.012003, 0.012142, 0.014096, 0.014236, 0.016329, 0.019539, 0.016190, 0.016050, 0.018423, 0.022331, 0.024424, 0.021493, 0.031542, 0.062665, 0.139287, 0.178086, 0.079971, 0.123097, 0.184366, 0.166223, 0.129238, 0.076203, 0.103139, 0.383387, 0.197206, 0.032240, 0.027494, 0.027076, 0.021354, 0.018981, 0.018981, 0.002373, 0.000000, 0
0.000000, 0.000000, 0.000129, 0.000515, 0.000901, 0.001801, 0.001287, 0.002316, 0.003602, 0.004374, 0.004245, 0.005017, 0.007204, 0.007848, 0.007076, 0.010421, 0.009777, 0.011965, 0.015309, 0.012479, 0.014538, 0.014409, 0.031134, 0.063168, 0.099833, 0.060209, 0.070629, 0.092371, 0.076161, 0.078220, 0.062524, 0.049531, 0.071787, 0.151165, 0.341183, 0.176123, 0.040010, 0.035894, 0.033707, 0.040139, 0.054419, 0.095459, 0.109611, 0.027660, 0.014409, 0.018140, 0.028946, 0.027917, 0.015052, 0.007204, 0.000000, 0.000000, 0.000515, 0.001158, 0.001544, 0.001544, 0.001801, 0.004631, 0.006561, 0.007848, 0.006304, 0.007333, 0.007976, 0.009134, 0.011836, 0.009263, 0.010163, 0.016596, 0.012351, 0.011579, 0.012608, 0.018912, 0.015953, 0.019169, 0.020327, 0.019941, 0.023286, 0.029461, 0.038595, 0.088126, 0.144218, 0.129809, 0.110254, 0.086196, 0.071916, 0.075390, 0.173036, 0.512675, 0.080278, 0.102278, 0.090570, 0.033964, 0.028561, 0.024058, 0.014924, 0.006819, 0.005789, 0.001801, 0.000772, 0.000000, 0.000000, 0.000000, 0.000515, 0.002316, 0.001158, 0.002058, 0.003345, 0.007719, 0.006047, 0.005532, 0.006947, 0.006947, 0.010549, 0.011064, 0.011193, 0.011707, 0.014023, 0.021099, 0.015567, 0.017497, 0.016853, 0.018140, 0.023672, 0.024315, 0.025216, 0.022900, 0.025216, 0.035250, 0.035379, 0.040268, 0.047730, 0.080407, 0.131224, 0.072817, 0.089155, 0.114499, 0.133283, 0.143189, 0.097132, 0.077963, 0.443718, 0.150779, 0.016339, 0.017754, 0.020070, 0.022771, 0.016210, 0.008620, 0.001672, 0.000000, 0
0.000112, 0.000112, 0.000446, 0.000446, 0.000223, 0.001116, 0.001562, 0.001562, 0.001227, 0.002343, 0.004575, 0.005356, 0.006025, 0.006583, 0.008480, 0.009930, 0.010377, 0.011492, 0.013724, 0.012720, 0.011269, 0.013278, 0.013612, 0.021869, 0.032358, 0.034924, 0.028341, 0.053223, 0.060029, 0.110573, 0.123182, 0.132666, 0.109681, 0.101201, 0.154089, 0.195372, 0.142931, 0.143266, 0.095287, 0.065942, 0.044743, 0.019080, 0.008926, 0.005133, 0.003570, 0.002232, 0.001227, 0.001339, 0.000335, 0.000000, 0.000000, 0.000112, 0.000223, 0.000446, 0.000558, 0.001116, 0.001004, 0.003013, 0.002343, 0.003124, 0.005356, 0.006806, 0.009373, 0.006583, 0.008480, 0.008703, 0.008815, 0.011827, 0.010488, 0.011269, 0.010488, 0.010823, 0.014617, 0.012050, 0.010377, 0.010265, 0.012385, 0.011269, 0.012385, 0.024547, 0.044519, 0.056570, 0.076096, 0.073753, 0.132666, 0.172499, 0.168482, 0.222040, 0.267675, 0.189682, 0.101759, 0.054004, 0.029568, 0.005133, 0.003459, 0.000669, 0.000112, 0.000558, 0.000000, 0.000000, 0.000000, 0.000112, 0.000112, 0.000335, 0.001227, 0.001227, 0.002008, 0.003013, 0.003347, 0.003124, 0.005021, 0.007364, 0.008591, 0.008145, 0.009373, 0.009261, 0.009261, 0.010823, 0.008926, 0.010488, 0.012385, 0.012050, 0.011827, 0.009373, 0.011381, 0.009038, 0.012162, 0.013836, 0.010711, 0.013166, 0.016513, 0.032692, 0.064269, 0.063041, 0.051549, 0.060587, 0.041953, 0.036374, 0.019972, 0.012162, 0.018076, 0.088369, 0.478668, 0.519506, 0.087700, 0.013278, 0.003682, 0.001897, 0.000112, 0.000000, 0
0.000000, 0.000000, 0.000240, 0.000000, 0.000480, 0.000240, 0.001439, 0.001079, 0.001679, 0.001799, 0.003118, 0.004197, 0.007196, 0.006836, 0.004917, 0.006116, 0.008155, 0.011033, 0.008874, 0.009354, 0.010314, 0.010314, 0.026384, 0.051688, 0.053607, 0.043293, 0.047970, 0.085747, 0.106134, 0.109252, 0.094621, 0.089584, 0.124363, 0.116208, 0.184685, 0.174612, 0.119086, 0.165857, 0.118127, 0.070037, 0.039216, 0.024705, 0.013791, 0.002878, 0.002279, 0.001799, 0.000839, 0.000600, 0.000120, 0.000000, 0.000000, 0.000000, 0.000120, 0.000000, 0.000240, 0.000600, 0.000720, 0.002399, 0.002758, 0.001919, 0.004677, 0.005277, 0.006836, 0.007196, 0.005277, 0.006716, 0.005756, 0.010793, 0.008275, 0.008994, 0.008874, 0.011153, 0.010913, 0.007435, 0.008635, 0.006956, 0.007915, 0.016910, 0.029382, 0.053727, 0.081190, 0.062241, 0.111051, 0.132638, 0.130599, 0.152905, 0.194879, 0.280626, 0.247167, 0.143071, 0.080710, 0.053007, 0.035378, 0.013312, 0.002638, 0.002039, 0.000600, 0.000360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000120, 0.000000, 0.000120, 0.000720, 0.000959, 0.003718, 0.001679, 0.002758, 0.005517, 0.005756, 0.006476, 0.006836, 0.005517, 0.006836, 0.006956, 0.007555, 0.006476, 0.008515, 0.007555, 0.009354, 0.008874, 0.007915, 0.007555, 0.008035, 0.008035, 0.010434, 0.011993, 0.015231, 0.029382, 0.064400, 0.093902, 0.073754, 0.079751, 0.075433, 0.047970, 0.032860, 0.017629, 0.014511, 0.046291, 0.195958, 0.525394, 0.353901, 0.100258, 0.035138, 0.005277, 0.001319, 0.000240, 0.000000, 0
